datasetKey	searchQuery	publisherKey	title	publisher	datasetCategory
c1df184e-1340-4ab1-a045-b6e4752f7fa2	percentNN_0.9787_countNN_46_distanceNN_0.09	NA	Data from Defra Family Organisations supplied to Staffordshire Ecological Record	3b915c8a-ffa8-4e80-b270-f13beacd66ec	Gridded
c1df184e-1340-4ab1-a045-b6e4752f7fa2	percentNN_0.9787_countNN_46_distanceNN_0.09	NA	Data from Defra Family Organisations supplied to Staffordshire Ecological Record	3b915c8a-ffa8-4e80-b270-f13beacd66ec	Gridded
111a8e87-929e-4212-a1d7-8825e0f49e61	percentNN_0.3519_countNN_57_distanceNN_0.09	NA	Mollusc records for specimens held at the Stoke-on-Trent Potteries Museum	3b915c8a-ffa8-4e80-b270-f13beacd66ec	Gridded
111a8e87-929e-4212-a1d7-8825e0f49e61	percentNN_0.3519_countNN_57_distanceNN_0.09	NA	Mollusc records for specimens held at the Stoke-on-Trent Potteries Museum	3b915c8a-ffa8-4e80-b270-f13beacd66ec	Gridded
c39d6686-e19e-4132-a6c2-d0508949c1f4	percentNN_0.8913_countNN_41_distanceNN_0.09	NA	SEWBReC Slime Molds (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
c39d6686-e19e-4132-a6c2-d0508949c1f4	percentNN_0.8696_countNN_40_distanceNN_0.09	NA	SEWBReC Slime Molds (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
ff1a668d-9b6d-4134-836f-0f3f509bd67a	percentNN_0.6548_countNN_55_distanceNN_0.09	NA	SEWBReC Molluscs (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
ff1a668d-9b6d-4134-836f-0f3f509bd67a	percentNN_0.6429_countNN_54_distanceNN_0.09	NA	SEWBReC Molluscs (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
8054fe88-04bb-4c03-b8aa-fbbd99b05a4a	percentNN_0.9365_countNN_59_distanceNN_0.09	NA	SEWBReC Algae and allied species (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
8054fe88-04bb-4c03-b8aa-fbbd99b05a4a	percentNN_0.9365_countNN_59_distanceNN_0.09	NA	SEWBReC Algae and allied species (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
fcc07720-a1c3-4e74-aee6-f9ca2593087f	percentNN_0.9184_countNN_45_distanceNN_0.09	NA	SEWBReC Lacewings and Allies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
fcc07720-a1c3-4e74-aee6-f9ca2593087f	percentNN_0.9184_countNN_45_distanceNN_0.09	NA	SEWBReC Lacewings and Allies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
3968e868-da6f-4120-a0e0-47a5bb6cb5dc	percentNN_0.8681_countNN_79_distanceNN_0.09	NA	SEWBReC Diptera - True Flies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
3968e868-da6f-4120-a0e0-47a5bb6cb5dc	percentNN_0.8571_countNN_78_distanceNN_0.09	NA	SEWBReC Diptera - True Flies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
461b4ba8-fd48-4ae1-ab85-107960b7a008	percentNN_0.9178_countNN_67_distanceNN_0.09	NA	SEWBReC Lichen (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
461b4ba8-fd48-4ae1-ab85-107960b7a008	percentNN_0.9178_countNN_67_distanceNN_0.09	NA	SEWBReC Lichen (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
4ef9544b-2b9c-49ae-9c82-195d2866ca01	percentNN_0.8205_countNN_64_distanceNN_0.09	NA	SEWBReC Grasshoppers, Bush-crickets and allies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
4ef9544b-2b9c-49ae-9c82-195d2866ca01	percentNN_0.8077_countNN_63_distanceNN_0.09	NA	SEWBReC Grasshoppers, Bush-crickets and allies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
04883d31-9c89-4f63-b9f6-578b775c55cc	percentNN_0.8732_countNN_62_distanceNN_0.09	NA	SEWBReC Hemiptera - True Bugs (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
04883d31-9c89-4f63-b9f6-578b775c55cc	percentNN_0.8732_countNN_62_distanceNN_0.09	NA	SEWBReC Hemiptera - True Bugs (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
ee5f5e73-28e3-4018-abc9-12dbf3a07553	percentNN_0.8889_countNN_72_distanceNN_0.09	NA	SEWBReC Myriapods, Isopods, and allied species (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
ee5f5e73-28e3-4018-abc9-12dbf3a07553	percentNN_0.8889_countNN_72_distanceNN_0.09	NA	SEWBReC Myriapods, Isopods, and allied species (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
b745c9fa-b58a-40f9-a335-df82adca3655	percentNN_0.918_countNN_56_distanceNN_0.09	NA	SEWBReC Fish (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
b745c9fa-b58a-40f9-a335-df82adca3655	percentNN_0.918_countNN_56_distanceNN_0.09	NA	SEWBReC Fish (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
24769f9b-7b12-4a54-ae9b-0d3d07813202	percentNN_0.8375_countNN_67_distanceNN_0.09	NA	SEWBReC Fungi (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
24769f9b-7b12-4a54-ae9b-0d3d07813202	percentNN_0.8375_countNN_67_distanceNN_0.09	NA	SEWBReC Fungi (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
39676c5a-7f9a-4fa7-971f-7cef77cdc723	percentNN_0.8816_countNN_67_distanceNN_0.09	NA	SEWBReC Amphibians (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
39676c5a-7f9a-4fa7-971f-7cef77cdc723	percentNN_0.8553_countNN_65_distanceNN_0.09	NA	SEWBReC Amphibians (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
6aa62933-35d4-4e74-af93-0fbc49655547	percentNN_0.6641_countNN_87_distanceNN_0.09	NA	SEWBReC Vascular Plants (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
6aa62933-35d4-4e74-af93-0fbc49655547	percentNN_0.6641_countNN_87_distanceNN_0.09	NA	SEWBReC Vascular Plants (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
51bf6f1f-3e6d-4d8f-bf75-9c05ce29b3f7	percentNN_0.8267_countNN_62_distanceNN_0.09	NA	SEWBReC Reptiles (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
51bf6f1f-3e6d-4d8f-bf75-9c05ce29b3f7	percentNN_0.8228_countNN_65_distanceNN_0.09	NA	SEWBReC Reptiles (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
ae0fcc70-dcee-4e26-9a35-eebe0c612d2b	percentNN_0.9583_countNN_46_distanceNN_0.09	NA	SEWBReC Mayflies and Stoneflies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
ae0fcc70-dcee-4e26-9a35-eebe0c612d2b	percentNN_0.9583_countNN_46_distanceNN_0.09	NA	SEWBReC Mayflies and Stoneflies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
5e5ddab0-ffad-4dc1-b095-7d43c6b36bb6	percentNN_0.8681_countNN_79_distanceNN_0.09	NA	SEWBReC Beetles (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
5e5ddab0-ffad-4dc1-b095-7d43c6b36bb6	percentNN_0.8681_countNN_79_distanceNN_0.09	NA	SEWBReC Beetles (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
aa8fe1e4-10ec-4fb1-a520-c062b91cb788	percentNN_0.8617_countNN_81_distanceNN_0.09	NA	SEWBReC Bees, Wasps and Ants (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
aa8fe1e4-10ec-4fb1-a520-c062b91cb788	percentNN_0.8617_countNN_81_distanceNN_0.09	NA	SEWBReC Bees, Wasps and Ants (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
ea25d7b3-ac00-4951-9c52-b4763240dc5b	percentNN_0.9091_countNN_50_distanceNN_0.09	NA	SEWBReC Worms (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
ea25d7b3-ac00-4951-9c52-b4763240dc5b	percentNN_0.8909_countNN_49_distanceNN_0.09	NA	SEWBReC Worms (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
b98eeda7-aea1-469b-9044-9bd6f251e6e3	percentNN_0.8861_countNN_70_distanceNN_0.09	NA	SEWBReC Arachnids (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
b98eeda7-aea1-469b-9044-9bd6f251e6e3	percentNN_0.8861_countNN_70_distanceNN_0.09	NA	SEWBReC Arachnids (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
0ee9e63e-8eda-4bb1-aab1-9a29232cf437	percentNN_0.9375_countNN_75_distanceNN_0.09	NA	SEWBReC Dragonflies and Damselflies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
0ee9e63e-8eda-4bb1-aab1-9a29232cf437	percentNN_0.9375_countNN_75_distanceNN_0.09	NA	SEWBReC Dragonflies and Damselflies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
3b91df32-521d-4351-a45a-d4a45debbc81	percentNN_0.9455_countNN_52_distanceNN_0.09	NA	SEWBReC Caddisflies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
3b91df32-521d-4351-a45a-d4a45debbc81	percentNN_0.9455_countNN_52_distanceNN_0.09	NA	SEWBReC Caddisflies (South East Wales)	48f02f0c-5287-4b0a-bdf1-cee8f9665285	Gridded
2c27c186-4ce8-483c-8b4d-c3d98beaabd9	percentNN_0.8209_countNN_683_distanceNN_0.09	NA	Stonefly (Plecoptera) Data for Great Britain for 1955-2005	125b5016-8748-43a8-ae03-632345d3262a	Gridded
2c27c186-4ce8-483c-8b4d-c3d98beaabd9	percentNN_0.8173_countNN_680_distanceNN_0.09	NA	Stonefly (Plecoptera) Data for Great Britain for 1955-2005	125b5016-8748-43a8-ae03-632345d3262a	Gridded
8c602115-50f4-4a79-8b07-46c9545c0837	percentNN_0.5077_countNN_33_distanceNN_0.1	NA	NE Scotland Wildcat records 1800-2011	f13cb487-bf52-456f-a319-edc21642462c	Gridded
8c602115-50f4-4a79-8b07-46c9545c0837	percentNN_0.4925_countNN_33_distanceNN_0.1	NA	NE Scotland Wildcat records 1800-2011	f13cb487-bf52-456f-a319-edc21642462c	Gridded
b660c51c-17cc-44e7-973a-bec13da75166	percentNN_0.95_countNN_57_distanceNN_0.09	NA	Heteroptera: Records for Kent	2f5fc870-9411-4925-9f72-0020ecc13cdb	Gridded
b660c51c-17cc-44e7-973a-bec13da75166	percentNN_0.9333_countNN_56_distanceNN_0.09	NA	Heteroptera: Records for Kent	2f5fc870-9411-4925-9f72-0020ecc13cdb	Gridded
ba84601e-4470-4de5-ae07-02431ac322ab	percentNN_0.9672_countNN_59_distanceNN_0.09	NA	Land molluscs:  Records for Kent	2f5fc870-9411-4925-9f72-0020ecc13cdb	Gridded
ba84601e-4470-4de5-ae07-02431ac322ab	percentNN_0.9508_countNN_58_distanceNN_0.09	NA	Land molluscs:  Records for Kent	2f5fc870-9411-4925-9f72-0020ecc13cdb	Gridded
03e65043-bb3d-4234-9a9c-ec13da707d9a	percentNN_0.3209_countNN_1183_distanceNN_0.03	NA	Scotland Otter Survey Database	bb108780-00da-49a7-ba12-40a25192a626	Gridded
03e65043-bb3d-4234-9a9c-ec13da707d9a	percentNN_0.3146_countNN_1301_distanceNN_0.03	NA	Scotland Otter Survey Database	bb108780-00da-49a7-ba12-40a25192a626	Gridded
11a32da2-2694-40c8-9bc7-b9724f993754	percentNN_0.3044_countNN_249_distanceNN_0.04	NA	Wales Otter Survey Database	bb108780-00da-49a7-ba12-40a25192a626	Gridded
5819973a-017f-475a-9e82-17cee91ccbf7	percentNN_0.3266_countNN_178_distanceNN_0.04	NA	Otters: Northern Ireland Otter Survey Database	bb108780-00da-49a7-ba12-40a25192a626	Gridded
5819973a-017f-475a-9e82-17cee91ccbf7	percentNN_0.3025_countNN_196_distanceNN_0.04	NA	Otters: Northern Ireland Otter Survey Database	bb108780-00da-49a7-ba12-40a25192a626	Gridded
bd23b14d-20a2-4cfe-b55a-8e7553516784	percentNN_0.9765_countNN_83_distanceNN_0.09	NA	Amphibian and reptile data for Dumfries and Galloway	71d80a62-d2d5-4180-863b-2248b488bd4b	Gridded
bd23b14d-20a2-4cfe-b55a-8e7553516784	percentNN_0.9765_countNN_83_distanceNN_0.09	NA	Amphibian and reptile data for Dumfries and Galloway	71d80a62-d2d5-4180-863b-2248b488bd4b	Gridded
9a829fb0-427c-4699-812d-9cff5ba8b607	percentNN_0.981_countNN_103_distanceNN_0.09	NA	Mammal records for Dumfries and Galloway	71d80a62-d2d5-4180-863b-2248b488bd4b	Gridded
9a829fb0-427c-4699-812d-9cff5ba8b607	percentNN_0.981_countNN_103_distanceNN_0.09	NA	Mammal records for Dumfries and Galloway	71d80a62-d2d5-4180-863b-2248b488bd4b	Gridded
99bcf021-ed3e-411e-8cb3-a8c145e3a2d2	percentNN_0.4272_countNN_44_distanceNN_0.03	NA	Hymenoptera Records up to April 2010	d0dae68a-84f9-4acd-9aed-3e1ebc6e9ac5	Gridded
99bcf021-ed3e-411e-8cb3-a8c145e3a2d2	percentNN_0.4272_countNN_44_distanceNN_0.03	NA	Hymenoptera Records up to April 2010	d0dae68a-84f9-4acd-9aed-3e1ebc6e9ac5	Gridded
f03ae1bb-de27-45ea-bc58-4911e17d308f	percentNN_0.5167_countNN_31_distanceNN_0.09	NA	Wildwatch North Pennines AONB project records for Cumbria	72af978e-3a16-4e74-82cd-cb1d95c510fb	Gridded
7c7756f3-6a25-45e8-a0a6-425ee43ea7ad	percentNN_0.5714_countNN_36_distanceNN_0.09	NA	EA Protected Species Database Desmoulin's whorl snail	dccfcdcf-d272-45c8-85cb-e3dbf18b8a34	Gridded
7c7756f3-6a25-45e8-a0a6-425ee43ea7ad	percentNN_0.5714_countNN_36_distanceNN_0.09	NA	EA Protected Species Database Desmoulin's whorl snail	dccfcdcf-d272-45c8-85cb-e3dbf18b8a34	Gridded
3dc2a7f6-8d3a-4228-a69c-ec795028fe2f	percentNN_0.9588_countNN_256_distanceNN_0.09	NA	Miscellaneous records held on the Cofnod database	47eaaa43-47c7-4754-8e7a-bfaf616da4df	Gridded
3dc2a7f6-8d3a-4228-a69c-ec795028fe2f	percentNN_0.9588_countNN_256_distanceNN_0.09	NA	Miscellaneous records held on the Cofnod database	47eaaa43-47c7-4754-8e7a-bfaf616da4df	Gridded
756dd557-2127-4a52-af58-482b543d508a	percentNN_0.8378_countNN_31_distanceNN_0.09	NA	Nightjar breeding season surveys in Dumfries and Galloway between 1981 and 2011	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
756dd557-2127-4a52-af58-482b543d508a	percentNN_0.8378_countNN_31_distanceNN_0.09	NA	Nightjar breeding season surveys in Dumfries and Galloway between 1981 and 2011	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
9671cd3e-9b07-4fb7-a811-918dd02a7b2b	percentNN_0.961_countNN_74_distanceNN_0.09	NA	2012 Onwards Scottish Lowlands and Southern Uplands Black Grouse (excluding Scottish Borders)	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
9671cd3e-9b07-4fb7-a811-918dd02a7b2b	percentNN_0.961_countNN_74_distanceNN_0.09	NA	2012 Onwards Scottish Lowlands and Southern Uplands Black Grouse (excluding Scottish Borders)	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
369792d2-c509-4971-b6c5-0dffca53037e	percentNN_0.9388_countNN_46_distanceNN_0.09	NA	Stone-curlew Annual Surveys	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
369792d2-c509-4971-b6c5-0dffca53037e	percentNN_0.9388_countNN_46_distanceNN_0.09	NA	Stone-curlew Annual Surveys	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
dce533af-6a50-4d6b-900b-7c60fb709559	percentNN_0.4024_countNN_33_distanceNN_0.09	NA	Bittern Annual Surveys in Britain 1990-2019	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
dce533af-6a50-4d6b-900b-7c60fb709559	percentNN_0.4024_countNN_33_distanceNN_0.09	NA	Bittern Annual Surveys in Britain 1990-2019	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
f8f4c490-8ab3-4e27-b871-944fb807bc1b	percentNN_0.8392_countNN_402_distanceNN_0.09	NA	White-tailed eagle reintroduction in Scotland, 1975 onwards - Sightings data	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
f8f4c490-8ab3-4e27-b871-944fb807bc1b	percentNN_0.8392_countNN_402_distanceNN_0.09	NA	White-tailed eagle reintroduction in Scotland, 1975 onwards - Sightings data	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
7aa24e43-257b-44b6-ab4d-695372f2e3f3	percentNN_0.8626_countNN_653_distanceNN_0.09	NA	Bird Conservation Targeting Project (BCTP) in the UK, 2006-2011 (sensitive records)	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
7aa24e43-257b-44b6-ab4d-695372f2e3f3	percentNN_0.8613_countNN_652_distanceNN_0.09	NA	Bird Conservation Targeting Project (BCTP) in the UK, 2006-2011 (sensitive records)	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
f8fc226c-18ee-4cbd-a368-50348ed02124	percentNN_0.9552_countNN_64_distanceNN_0.09	NA	Black grouse annual lek surveys in Argyll & Bute, 2002-2011	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
f8fc226c-18ee-4cbd-a368-50348ed02124	percentNN_0.9552_countNN_64_distanceNN_0.09	NA	Black grouse annual lek surveys in Argyll & Bute, 2002-2011	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
8e688eba-83ce-4501-9a02-a5261730be95	percentNN_0.7407_countNN_120_distanceNN_0.09	NA	Black-throated diver national surveys in Scotland	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
8e688eba-83ce-4501-9a02-a5261730be95	percentNN_0.7407_countNN_120_distanceNN_0.09	NA	Black-throated diver national surveys in Scotland	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
932829c3-7c7b-4910-a56c-2ec4a1db8045	percentNN_0.7688_countNN_123_distanceNN_0.09	NA	Black-throated Diver annual records in North Scotland, 1834-2019	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
932829c3-7c7b-4910-a56c-2ec4a1db8045	percentNN_0.7688_countNN_123_distanceNN_0.09	NA	Black-throated Diver annual records in North Scotland, 1834-2019	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
44c73c0b-662e-41e7-8eee-4754a8592a27	percentNN_0.8608_countNN_711_distanceNN_0.09	NA	Bird Conservation Targeting Project (BCTP) in the UK, archived data (2001-2010) - sensitive records	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
44c73c0b-662e-41e7-8eee-4754a8592a27	percentNN_0.8584_countNN_709_distanceNN_0.09	NA	Bird Conservation Targeting Project (BCTP) in the UK, archived data (2001-2010) - sensitive records	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
0c956a2f-9849-4a12-adcf-afc5dd17eae8	percentNN_0.7048_countNN_74_distanceNN_0.09	NA	Dotterel national breeding survey in Britain in 1999 - raw data	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
0c956a2f-9849-4a12-adcf-afc5dd17eae8	percentNN_0.7048_countNN_74_distanceNN_0.09	NA	Dotterel national breeding survey in Britain in 1999 - raw data	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
2ee1a588-0be5-4458-8bc5-487b9bd99fe7	percentNN_0.64_countNN_80_distanceNN_0.09	NA	Red-Throated Diver National Survey in Britain in 2006 - 5km square summary	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
2ee1a588-0be5-4458-8bc5-487b9bd99fe7	percentNN_0.64_countNN_80_distanceNN_0.09	NA	Red-Throated Diver National Survey in Britain in 2006 - 5km square summary	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
eaee9bce-dc55-4c89-b092-1ce88923b6fc	percentNN_0.4938_countNN_80_distanceNN_0.09	NA	Black grouse national surveys	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
eaee9bce-dc55-4c89-b092-1ce88923b6fc	percentNN_0.4938_countNN_80_distanceNN_0.09	NA	Black grouse national surveys	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
f48370df-fe76-4adb-a006-731c68daf2d5	percentNN_0.6839_countNN_132_distanceNN_0.09	NA	Red-throated diver national surveys in Scotland - raw data	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
f48370df-fe76-4adb-a006-731c68daf2d5	percentNN_0.6736_countNN_130_distanceNN_0.09	NA	Red-throated diver national surveys in Scotland - raw data	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
2fd8c8c0-6c13-4653-afe9-151a23665667	percentNN_0.7678_countNN_162_distanceNN_0.09	NA	Crossbills, Distribution survey in Great Britain, 1995-2005	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
2fd8c8c0-6c13-4653-afe9-151a23665667	percentNN_0.7678_countNN_162_distanceNN_0.09	NA	Crossbills, Distribution survey in Great Britain, 1995-2005	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
c4e54359-1ee7-4fe4-a768-e17da314784e	percentNN_0.6692_countNN_87_distanceNN_0.09	NA	Dartford Warbler national surveys in the UK	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
c4e54359-1ee7-4fe4-a768-e17da314784e	percentNN_0.6692_countNN_87_distanceNN_0.09	NA	Dartford Warbler national surveys in the UK	c71f0513-c95a-4e98-abad-0c222b87ec66	Gridded
b3604297-f438-4b5c-b654-7976a909f24e	percentNN_0.9358_countNN_2885_distanceNN_0.09	NA	Fungal Records Database of Britain and Ireland	764dc23f-4a2f-4d81-93cb-3cf16077d191	Gridded
b3604297-f438-4b5c-b654-7976a909f24e	percentNN_0.9325_countNN_2875_distanceNN_0.09	NA	Fungal Records Database of Britain and Ireland	764dc23f-4a2f-4d81-93cb-3cf16077d191	Gridded
f60e31a5-dc12-44c1-8358-098f131cd141	percentNN_0.6533_countNN_211_distanceNN_0.09	NA	Welsh BSBI data (ex-VPDB dataset) at hectad resolution	aa569acf-991d-4467-b327-8442f30ddbd2	Gridded
f60e31a5-dc12-44c1-8358-098f131cd141	percentNN_0.6556_countNN_217_distanceNN_0.09	NA	Welsh BSBI data (ex-VPDB dataset) at hectad resolution	aa569acf-991d-4467-b327-8442f30ddbd2	Gridded
cb429b64-d789-47bb-a7d8-379657c5e407	percentNN_0.9882_countNN_1589_distanceNN_0.04	NA	Dutch Butterfly Atlas 1995-1999 - De Vlinderstichting	21c07296-77a8-4adf-aba1-e1035429be3a	Gridded
cb429b64-d789-47bb-a7d8-379657c5e407	percentNN_0.9428_countNN_1516_distanceNN_0.04	NA	Dutch Butterfly Atlas 1995-1999 - De Vlinderstichting	21c07296-77a8-4adf-aba1-e1035429be3a	Gridded
f1caac33-15ac-4185-90df-aec093abc0cd	percentNN_0.4314_countNN_44_distanceNN_0.03	NA	Inventarios de flora y fauna en el piedemonte de los municipios Aguazul, Tauramena y Yopal del departamento de Casanare	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	Gridded
e6033178-5da4-411d-91cf-457683f28b3d	percentNN_0.7696_countNN_294_distanceNN_0.1	NA	UWBM Invertebrate Paleontology Collection	06fcbbf0-0562-11d8-b851-b8a03c50a862	Gridded
e6033178-5da4-411d-91cf-457683f28b3d	percentNN_0.7592_countNN_290_distanceNN_0.1	NA	UWBM Invertebrate Paleontology Collection	06fcbbf0-0562-11d8-b851-b8a03c50a862	Gridded
dbc709b9-e36e-4dd7-ab5b-c3cb08c2779d	percentNN_0.7611_countNN_137_distanceNN_0.09	NA	Dataset of herbarium specimens of threatened vascular plants in Catalonia	ecb9d4a0-9e99-4ce7-b571-925a963a4d32	Gridded
dbc709b9-e36e-4dd7-ab5b-c3cb08c2779d	percentNN_0.7611_countNN_137_distanceNN_0.09	NA	Dataset of herbarium specimens of threatened vascular plants in Catalonia	ecb9d4a0-9e99-4ce7-b571-925a963a4d32	Gridded
be454edf-e4b7-444d-9f49-cfb54efeacaf	percentNN_0.3692_countNN_566_distanceNN_0.03	NA	Plantes médicinales et agrofrestières inventoriées au cours de l'élaboration du plan Aménagement et de Gestion Simplifié (PAGS) des forêts galeries des départements de l'Ouémé-Plateau.	4903a06b-38a2-4abc-a56a-3876c5eec91a	Gridded
d5a8d3f2-9bad-4724-b793-daf78f8bca29	percentNN_0.7949_countNN_31_distanceNN_0.03	NA	Mound building termites contribute to savanna vegetation heterogeneity- woody plants, forbs and graminoids	8256e897-3a17-4a2d-8bf8-54cf22b624bd	Gridded
3331bcd4-f85e-4252-8e92-3aaa6fdc3eca	percentNN_0.4315_countNN_63_distanceNN_0.04	NA	MODIRISK:RBINS Diptera: Culicidae Collection	e88c96a3-5884-4e51-a580-e417ca4c9eed	Gridded
5ba80225-cbaa-403c-ad6e-f1d2063b27ab	percentNN_0.4471_countNN_38_distanceNN_0.04	NA	Liste des plantes médicinales utilisées dans la préfecture de Labé et observées sur le terrain.	767d68ae-ec08-4d5d-89f1-3bc205902c28	Gridded
bfc6fe18-77c7-4ede-a555-9207d60d1d86	percentNN_0.9959_countNN_961_distanceNN_0.04	NA	Waarnemingen.be - Plant occurrences in Flanders and the Brussels Capital Region, Belgium	4d3ceea8-5699-439d-a899-decac9cbbdac	Gridded
bfc6fe18-77c7-4ede-a555-9207d60d1d86	percentNN_0.9948_countNN_960_distanceNN_0.04	NA	Waarnemingen.be - Plant occurrences in Flanders and the Brussels Capital Region, Belgium	4d3ceea8-5699-439d-a899-decac9cbbdac	Gridded
a7793424-dc57-4d4d-ad91-9890b76ebc15	percentNN_0.7294_countNN_62_distanceNN_0.07	NA	Correlación entre las condiciones ambientales y la pesquería de anchoveta a lo largo de la costa de Baja California	ff90b050-c256-11db-b71b-b8a03c50a862	Gridded
a7793424-dc57-4d4d-ad91-9890b76ebc15	percentNN_0.7176_countNN_61_distanceNN_0.07	NA	Correlación entre las condiciones ambientales y la pesquería de anchoveta a lo largo de la costa de Baja California	ff90b050-c256-11db-b71b-b8a03c50a862	Gridded
32682bd4-45ff-472b-b4fa-eb75d271c1ce	percentNN_0.3137_countNN_32_distanceNN_0.1	NA	Análisis de los efectos ecológicos del aprovechamiento forestal en el Corredor Biológico Mesoamericano: mamíferos, plantas y sus interacciones	ff90b050-c256-11db-b71b-b8a03c50a862	Gridded
63866322-6218-4ae9-8e7b-da129dd2fdc8	percentNN_0.3119_countNN_34_distanceNN_0.03	NA	Peces batoideos de la plataforma continental del Golfo de Tehuantepec	ff90b050-c256-11db-b71b-b8a03c50a862	Gridded
